typehus,vaerelse,postnummer,adresse,energimaerke,href,grundareal,antal_plan,boligareal,byggeaar,ejendomsvaerdi,liggetid_slut,liggetid_start,salgsdato,salgspris,udbudspris,varmekilde,ydervaegsmateriale,liggetid,afslag,kvadratmeterpris,salgsaar,salgsmaaned
Villa,6,8270 Højbjerg,Tyrrestrupvej 6,d,https://www.boligsiden.dk/arkiv/280771817,781,1,172,1965,3150000,2013-05-17,2012-08-08,2013-05-16,3425000,3615000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",281,190000,19912,2013,5
Villa,6,8260 Viby J,Niels Bohrs Vej 15,d,https://www.boligsiden.dk/arkiv/674959739,788,1,196,1920,3150000,2013-05-02,2012-09-08,2013-11-02,4250000,4495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",420,245000,21683,2013,11
Villa,6,8381 Tilst,Krokusvej 1,d,https://www.boligsiden.dk/arkiv/166542638,783,1,160,1966,1750000,2014-07-04,2014-01-04,2014-07-04,1975000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",181,23000,12343,2014,7
Rækkehus,5,8270 Højbjerg,Egebæksvej 126,e,https://www.boligsiden.dk/arkiv/962928282,369,1,105,1955,2250000,2013-02-03,2012-09-08,2013-01-03,3180000,3495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",117,315000,30285,2013,1
Villa,3,8260 Viby J,Vermundsgade 19,e,https://www.boligsiden.dk/arkiv/100309653,709,1,116,1944,2750000,2013-09-02,2012-09-08,2013-03-02,3200000,3369000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",175,169000,27586,2013,3
Villa,4,8361 Hasselager,Pilegårdsvej 144,d,https://www.boligsiden.dk/arkiv/823060328,882,1,113,1978,1600000,2013-03-25,2012-10-08,2013-03-24,1625000,1748000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",167,123000,14380,2013,3
Rækkehus,4,8520 Lystrup,Bøgehaven 8,b,https://www.boligsiden.dk/arkiv/520004914,340,1,95,1999,1550000,2013-03-18,2012-05-12,2013-11-03,1750000,1765000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",540,15000,18421,2013,11
Villa,5,8520 Lystrup,Rønnehaven 12,c,https://www.boligsiden.dk/arkiv/512239231,802,1,159,1975,1950000,2013-10-24,2012-10-08,2013-10-23,2930000,2998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",380,68000,18427,2013,10
Villa,5,8471 Sabro,Rønnevangen 11,b,https://www.boligsiden.dk/arkiv/728400959,728,1,143,2011,2100000,2012-12-21,2012-10-08,2012-12-19,2520000,2698000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",72,178000,17622,2012,12
Rækkehus,4,8330 Beder,Agernvænget 20,b,https://www.boligsiden.dk/arkiv/844706494,189,2,124,1984,1850000,2015-10-11,2015-08-25,2015-11-17,1840000,1875000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",84,35000,14838,2015,11
Villa,4,8541 Skødstrup,Grenåvej 826,e,https://www.boligsiden.dk/arkiv/227281470,690,1,134,1929,1650000,2016-05-04,2013-07-23,2016-03-23,1300000,1398000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",974,98000,9701,2016,3
Villa,4,8230 Åbyhøj,Bjarkesvej 19,d,https://www.boligsiden.dk/arkiv/127468163,339,1,92,1906,2000000,2017-06-29,2017-06-24,2017-06-29,3950000,3848000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",5,-102000,42934,2017,6
Villa,7,8381 Tilst,Havkærvej 36,c,https://www.boligsiden.dk/arkiv/239055440,966,1,159,1961,1750000,2013-09-13,2012-10-08,2013-11-09,2060000,2198000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",397,138000,12955,2013,11
Rækkehus,3,8210 Aarhus V,Holmstruphøjvej 44,c,https://www.boligsiden.dk/arkiv/703666075,176,2,104,1984,1450000,2013-03-19,2012-10-08,2014-01-06,912995,1895000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",455,982005,8778,2014,1
Villa,5,8541 Skødstrup,Studstrupvej 17C,c,https://www.boligsiden.dk/arkiv/753669259,803,1,150,1987,1950000,2014-07-16,2013-05-15,2014-07-17,2690000,2799000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",428,109000,17933,2014,7
Villa,4,8260 Viby J,Espegårdsvej 6,a,https://www.boligsiden.dk/arkiv/744122102,626,1,175,1943,3900000,2013-03-26,2012-11-08,2015-08-28,7262500,7350000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1023,87500,41500,2015,8
Villa,3,8471 Sabro,Langelinie 51,e,https://www.boligsiden.dk/arkiv/349144604,617,1,64,1952,1050000,2012-08-17,2012-08-13,2012-08-18,548000,548000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Træbeklædning,5,0,8562,2012,8
Villa,6,8260 Viby J,Grønvangen 3,f,https://www.boligsiden.dk/arkiv/589066162,772,1,150,1969,1850000,2012-12-29,2012-08-13,2012-12-27,2275000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",136,120000,15166,2012,12
Villa,5,8530 Hjortshøj,Bygbjerg 1,d,https://www.boligsiden.dk/arkiv/592283453,710,1,129,1972,1800000,2012-09-28,2012-08-13,2012-09-26,1775000,1898000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",44,123000,13759,2012,9
Villa,8,8210 Aarhus V,Viborgvej 130,e,https://www.boligsiden.dk/arkiv/792359171,1933,1,195,1917,3200000,2013-07-26,2012-08-13,2013-09-07,3700000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",390,298000,18974,2013,9
Rækkehus,4,8270 Højbjerg,Hørhavevej 62F,d,https://www.boligsiden.dk/arkiv/215996625,252,1,151,1986,3550000,2013-07-02,2012-08-13,2013-03-25,4950000,5250000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",224,300000,32781,2013,3
Villa,4,8520 Lystrup,Elev Tværvej 8,f,https://www.boligsiden.dk/arkiv/761935218,903,1,111,1976,1450000,2013-01-16,2012-08-13,2013-10-01,1610000,1695000,"Elovne, elpaneler","Mursten (tegl, kalksten, cementsten)",414,85000,14504,2013,10
Villa,4,8462 Harlev J,Guldregnvej 25,d,https://www.boligsiden.dk/arkiv/843854515,822,1,126,1975,1600000,2012-10-20,2012-08-14,2012-10-17,1875000,1950000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,75000,14880,2012,10
Rækkehus,5,8520 Lystrup,Ved Gadekæret 8,c,https://www.boligsiden.dk/arkiv/326999375,276,1,132,1985,1900000,2013-03-04,2012-08-14,2013-03-26,2530000,2695000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",224,165000,19166,2013,3
Villa,4,8355 Solbjerg,Kærgårdsvej 86,e,https://www.boligsiden.dk/arkiv/904032851,860,1,139,1967,1650000,2012-09-28,2012-08-14,2012-09-17,1750000,1799000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",34,49000,12589,2012,9
Villa,6,8240 Risskov,Bellisvej 2,e,https://www.boligsiden.dk/arkiv/205505411,877,2,211,2015,3100000,2014-08-15,2014-02-21,2014-12-08,2900000,3100000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",290,200000,13744,2014,12
Rækkehus,4,8520 Lystrup,Ellebæk Parkvej 8,c,https://www.boligsiden.dk/arkiv/409928156,400,1,101,2003,1800000,2012-09-18,2012-08-14,2012-09-17,2195000,2195000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",34,0,21732,2012,9
Rækkehus,4,8210 Aarhus V,Bronzealdervej 105,d,https://www.boligsiden.dk/arkiv/112240150,228,1,97,1996,1550000,2015-12-09,2015-05-21,2015-10-09,2110000,2198000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",141,88000,21752,2015,10
Rækkehus,4,8361 Hasselager,Kolt Østerparken 146,a,https://www.boligsiden.dk/arkiv/102821535,217,2,140,2013,2250000,2012-08-28,2012-08-14,2012-08-17,1995000,1995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,3,0,14250,2012,8
Rækkehus,4,8361 Hasselager,Kolt Østerparken 118,a,https://www.boligsiden.dk/arkiv/621484460,206,2,140,2013,2250000,2012-09-11,2012-08-14,2012-11-21,20437927,1995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,99,-18442927,145985,2012,11
Rækkehus,4,8361 Hasselager,Kolt Østerparken 140,a,https://www.boligsiden.dk/arkiv/269752953,216,2,140,2013,2250000,2012-09-11,2012-08-14,2012-10-30,2028875,1995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,77,-33875,14491,2012,10
Rækkehus,3,8361 Hasselager,Kolt Østerparken 114,a,https://www.boligsiden.dk/arkiv/548648441,115,2,103,2013,1750000,2012-08-28,2012-08-14,2012-08-14,1599500,1599500,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",0,0,15529,2012,8
Rækkehus,3,8361 Hasselager,Kolt Østerparken 68,a,https://www.boligsiden.dk/arkiv/252514593,115,2,102,2013,1750000,2013-03-25,2012-08-14,2013-02-27,1649500,1649500,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",197,0,16171,2013,2
Villa,5,8250 Egå,Skæring Højsagervej 43,c,https://www.boligsiden.dk/arkiv/941414923,2055,1,242,1977,4000000,2012-12-09,2012-08-14,2012-11-09,3825000,3995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",87,170000,15805,2012,11
Rækkehus,4,8240 Risskov,Alsvej 11,c,https://www.boligsiden.dk/arkiv/913953963,304,1,109,1956,2450000,2013-02-23,2012-08-15,2013-02-21,3495000,3548000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",190,53000,32064,2013,2
Villa,5,8240 Risskov,Elbækvej 16,c,https://www.boligsiden.dk/arkiv/883530397,788,1,192,1935,6200000,2012-04-09,2012-08-14,2012-08-20,8700000,9500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,6,800000,45312,2012,8
Rækkehus,5,8250 Egå,Muslingevej 17,e,https://www.boligsiden.dk/arkiv/547265153,448,1,140,1978,2400000,2013-01-02,2012-08-15,2013-01-31,2850000,2898000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",169,48000,20357,2013,1
Villa,5,8270 Højbjerg,Teglbakken 75,d,https://www.boligsiden.dk/arkiv/975905758,1028,1,178,1973,3600000,2013-04-26,2012-08-15,2013-04-25,4075000,4275000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",253,200000,22893,2013,4
Villa,8,8310 Tranbjerg J,Ravnholtvej 145,d,https://www.boligsiden.dk/arkiv/216233495,827,1,168,1897,1600000,2014-04-26,2013-11-07,2014-04-25,3250000,3495000,Varmepumpe,Træbeklædning,169,245000,19345,2014,4
Rækkehus,4,8220 Brabrand,Hejredalsvej 112,a,https://www.boligsiden.dk/arkiv/437989812,229,1,115,1984,1650000,2012-09-20,2012-08-15,2017-06-29,1000000,1848000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1779,848000,8695,2017,6
Villa,4,8541 Skødstrup,Bondehaven 18,e,https://www.boligsiden.dk/arkiv/422840098,700,1,114,1962,1650000,2012-09-26,2012-08-15,2012-09-24,2260000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",40,135000,19824,2012,9
Rækkehus,4,8361 Hasselager,Kolt Østerparken 96,a,https://www.boligsiden.dk/arkiv/433970949,125,2,120,2013,2000000,2013-05-23,2012-08-15,2013-06-18,1795000,1795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",307,0,14958,2013,6
Rækkehus,4,8361 Hasselager,Kolt Østerparken 98,a,https://www.boligsiden.dk/arkiv/882637927,130,2,120,2013,1950000,2013-01-31,2012-08-15,2012-11-30,1795000,1795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",107,0,14958,2012,11
Villa,7,8240 Risskov,Ålykkevej 33,c,https://www.boligsiden.dk/arkiv/387061968,992,1,166,1971,3500000,2016-10-06,2016-03-23,2016-08-06,4680000,4875000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",136,195000,28192,2016,8
Villa,8,8270 Højbjerg,Hørhavevej 58B,b,https://www.boligsiden.dk/arkiv/747308729,1711,1,289,1992,6200000,2015-10-28,2015-07-08,2015-10-27,7550000,7995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",111,445000,26124,2015,10
Villa,7,8240 Risskov,Solmarksvej 29,c,https://www.boligsiden.dk/arkiv/759243063,1000,1,250,1969,6150000,2012-10-11,2012-08-16,2012-09-11,7500000,7500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",26,0,30000,2012,9
Villa,5,8381 Tilst,Tilst Skolevej 19A,c,https://www.boligsiden.dk/arkiv/614396031,723,1,135,2005,2250000,2013-01-31,2012-08-16,2013-01-29,2300000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",166,95000,17037,2013,1
Villa,6,8270 Højbjerg,Jupitervej 2,d,https://www.boligsiden.dk/arkiv/512943179,860,1,227,1954,4350000,2014-05-27,2014-01-17,2014-05-23,4900000,5295000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",126,395000,21585,2014,5
Villa,5,8260 Viby J,Vestergårdsvangen 121,a,https://www.boligsiden.dk/arkiv/690023558,793,1,165,2010,2750000,2013-01-06,2012-08-16,2013-05-31,3300000,3495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Letbeton (lette bloksten, gasbeton)",288,195000,20000,2013,5
Villa,5,8220 Brabrand,Stadevej 12,d,https://www.boligsiden.dk/arkiv/256691292,700,1,155,1989,3550000,2013-04-05,2012-08-16,2013-05-15,3700000,3848000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",272,148000,23870,2013,5
Villa,4,8520 Lystrup,Stokbrovej 101,e,https://www.boligsiden.dk/arkiv/337171503,722,1,108,1986,1550000,2013-01-16,2012-08-17,2013-02-26,1910000,1949000,"Elovne, elpaneler","Mursten (tegl, kalksten, cementsten)",193,39000,17685,2013,2
Villa,5,8381 Tilst,Østermarksvej 11,d,https://www.boligsiden.dk/arkiv/785379006,560,1,140,1997,2050000,2012-03-09,2012-08-17,2012-08-23,2800000,2848000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",6,48000,20000,2012,8
Rækkehus,4,8361 Hasselager,Kildeagervej 238,b,https://www.boligsiden.dk/arkiv/120800254,300,1,118,2012,1800000,2017-03-18,2017-02-24,2017-03-17,2348000,2348000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",21,0,19898,2017,3
Rækkehus,4,8361 Hasselager,Kildeagervej 212,b,https://www.boligsiden.dk/arkiv/126109536,300,1,118,2012,1950000,2012-08-18,2012-08-17,2012-10-08,1998000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",52,0,16932,2012,10
Rækkehus,4,8361 Hasselager,Kildeagervej 216,b,https://www.boligsiden.dk/arkiv/559149593,300,1,118,2012,2000000,2012-08-18,2012-08-17,2012-11-06,1998000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",81,0,16932,2012,11
Rækkehus,4,8361 Hasselager,Kildeagervej 218,b,https://www.boligsiden.dk/arkiv/534385589,300,1,118,2012,1950000,2012-08-18,2012-08-17,2012-09-25,2136000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",39,-138000,18101,2012,9
Rækkehus,4,8361 Hasselager,Kildeagervej 224,b,https://www.boligsiden.dk/arkiv/530764756,300,2,131,2013,2150000,2012-08-25,2012-08-17,2012-12-12,2098000,2098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",117,0,16015,2012,12
Rækkehus,4,8361 Hasselager,Kildeagervej 226,b,https://www.boligsiden.dk/arkiv/515414162,300,2,131,2013,2100000,2017-07-07,2017-05-29,2017-07-07,2399000,2399000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",39,0,18312,2017,7
Rækkehus,4,8361 Hasselager,Kildeagervej 228,b,https://www.boligsiden.dk/arkiv/189055137,300,2,131,2013,2100000,2012-08-25,2012-08-17,2013-06-20,2098000,2098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",307,0,16015,2013,6
Rækkehus,4,8361 Hasselager,Kildeagervej 230,b,https://www.boligsiden.dk/arkiv/544350190,300,2,131,2013,2150000,2012-08-25,2012-08-17,2013-05-16,2098000,2098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",272,0,16015,2013,5
Rækkehus,4,8361 Hasselager,Kildeagervej 232,b,https://www.boligsiden.dk/arkiv/648257317,300,2,131,2014,2150000,2012-08-25,2012-08-17,2014-08-27,1678400,2098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",740,419600,12812,2014,8
Rækkehus,3,8361 Hasselager,Kildeagervej 242,b,https://www.boligsiden.dk/arkiv/860110390,300,1,108,2013,1650000,2013-02-26,2012-08-17,2013-06-02,1898000,1898000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",289,0,17574,2013,6
Rækkehus,3,8361 Hasselager,Kildeagervej 250,b,https://www.boligsiden.dk/arkiv/620203750,300,1,108,2013,1850000,2013-11-06,2013-03-13,2013-05-16,1898000,1898000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,0,17574,2013,5
